File Name,Collection Name#1,Collection Description#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Work Type#2,Work Type Vocab#2,Work Type Refid#2,Work Title#1,Work Title Type#1,Work Title#2,Work Title Type#2,Work Title#3,Work Title Type#3,Work Agent Name#1,Work Agent Name Type#1,Work Agent Role#1$2,Work Agent Role#1$1,Work Agent Role#1,Work Agent Role Vocab#1,Work Agent Role Refid#1,Work Agent Role Refid#1$2,Work Agent Role Refid#1$1,Work Agent Name#2,Work Agent Name Vocab#2,Work Agent Name Refid#2,Work Agent Name Type#2,Work Agent Role#2,Work Agent Role Vocab#2,Work Agent Role Refid#2,Work Agent Name#3,Work Agent Name Vocab#3,Work Agent Name Refid#3,Work Agent Name Type#3,Work Agent Role#3,Work Agent Role Vocab#3,Work Agent Role Refid#3,Work Agent Name#4,Work Agent Name Vocab#4,Work Agent Name Refid#4,Work Agent Name Type#4,Work Agent Role Vocab#4,Work Agent Role Refid#4,Work Date#1,Work Date Type#1,Subject Term 1#1,Subject Type 1#1,Subject Vocab 1#1,Subject Term 2#1,Subject Type 2#1,Subject Vocab 2#1,Subject Refid 2#1,Subject Term 3#1,Subject Type 3#1,Subject Vocab 3#1,Subject Term 1#2,Subject Type 1#2,Subject Vocab 1#2,Subject Term 2#2,Subject Type 2#2,Subject Vocab 2#2,Subject Refid 2#2,Subject Term 3#2,Subject Type 3#2,Subject Vocab 3#2,Subject Refid 3#2,Location Name#1,Location Type#1,Location Refid#1,Location Name#2,Location Type#2,Location Refid#2,Location Name#3,Location Type#3,Location Refid#3,Location Name#4,Location Type#4,Location Refid#4,Location Name#5,Location Type#5,Location Refid#5,Location Name#6,Location Type#6,Location Refid#6,Location Name#7,Location Type#7,Location Refid#7,Repository Location Name#1,Repository Location Type#1,Repository Location Refid#1,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Technique#1,Technique Vocab#1,Technique Refid#1,Technique#2,Technique Vocab#2,Technique Refid#2,Technique#3,Technique Vocab#3,Technique Refid#3,Inscription Text#1,Inscription Text Type#1,Inscription Text#2,Inscription Text Type#2,Inscription Text#3,Inscription Text Type#3,Work Description#1,Relation#1,Relation Type#1,Relation Relids#1,Relation Type#2,Relation Relids#2,Image Rights#1,Image Title#1,Image Title Type#1,Image Title#2,Image Title Type#2,Image Measurements#1,Image Measurements Type#1,Image Measurements Unit#1,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
LAV2084c.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Looking across the crevice at the summit of Coxcomb Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Coxcomb Peak (peak),geographic,2263536,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Looking across the crevice. Note the figure in a chimney on the other side of the crevice.,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Looking across the crevice at the summit of Coxcomb Peak,generalView,,,33315000,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513672,,LAV2084c.jpg
LAV2085a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Crossing the crevice to reach Coxcomb Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Coxcomb Peak (peak),geographic,2263536,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Crossing the crevice was dangerous business.,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Crossing the crevice to reach Coxcomb Peak,generalView,,,29549268,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513688,,LAV2085a.jpg
LAV2085b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,David Lavender climbing rope to Coxcomb Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Coxcomb Peak (peak),geographic,2263536,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Dave Lavender takes his turn on the rope,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,David Lavender climbing rope to Coxcomb Peak,generalView,,,23826780,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513704,,LAV2085b.jpg
LAV2086a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Building a cairn at Coxcomb Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Coxcomb Peak (peak),geographic,2263536,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Building a carin (sic) on the highest point of the summit of Coxcomb.,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Building a cairn at Coxcomb Peak,generalView,,,26330992,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513720,,LAV2086a.jpg
LAV2086b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,John Buchtel climbing out of the crevice at Coxcomb Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Coxcomb Peak (peak),geographic,2263536,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,John Buchtel climbing out of the crevice,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,John Buchtel climbing out of the crevice at Coxcomb Peak,generalView,,,23738536,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513736,,LAV2086b.jpg
LAV2090a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Printed article: Climb up Mt. Lindbergh (part 1),cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Blaurock, Carl, 1894-",,,personal,authors,aat,300025492,,,,,,,,,,,,,,1929?,published?,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,printed paper,support,aat,300014172,,,,,,,,,,Climb up Mt. Lindbergh as related by Carl Blaurock,caption,,,,,,Printed article: Climb up Mt. Lindbergh (part 2),relatedTo,LAV2091c,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Printed article: Climb up Mt. Lindbergh (part 1),generalView,,,51161500,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513752,,LAV2090a.jpg
LAV2090b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Cascade Creek below Lindbergh Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Standley, Harry L. (Harry Landis) 1881-1951",naf,2008138433,personal,photographers,aat,300025687,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Lone Eagle Peak (peak),geographic,2465405,Cascade Creek (creek),geographic,2224307,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Cascade Creek below Lindbergh Peak,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Cascade Creek below Lindbergh Peak,generalView,,,51590856,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513768,,LAV2090b.jpg
LAV2091a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Lindbergh Peak (aka Lone Eagle Peak),cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Standley, Harry L. (Harry Landis) 1881-1951",naf,2008138433,personal,photographers,aat,300025687,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Lone Eagle Peak (peak),geographic,2465405,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"Lindbergh Peak 12,600",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Lindbergh Peak (aka Lone Eagle Peak),generalView,,,42554224,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513784,,LAV2091a.jpg
LAV2091b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,"At the head of Cascade Creek, just west of Lindbergh Peak",cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Standley, Harry L. (Harry Landis) 1881-1951",naf,2008138433,personal,photographers,aat,300025687,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Lone Eagle Peak (peak),geographic,2465405,Cascade Creek (creek),geographic,2224307,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"At the head of Cascade Creek, just west of Lindbergh Peak",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"At the head of Cascade Creek, just west of Lindbergh Peak",generalView,,,55525944,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513800,,LAV2091b.jpg
LAV2091c.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Printed article: Climb up Mt. Lindbergh (part 2),cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Blaurock, Carl, 1894-",naf,84026054,personal,authors,aat,300025492,,,,,,,,,,,,,,1929?,published?,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,printed paper,support,aat,300014172,,,,,,,,,,,caption,,,,,,Printed article: Climb up Mt. Lindbergh (part 1),relatedTo,LAV2090a,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Printed article: Climb up Mt. Lindbergh (part 2),generalView,,,12993532,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513816,,LAV2091c.jpg
LAV2092a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Engineer Mountain,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Baltzley, C. E.",,,personal,photographers,aat,300025687,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Engineer Mountain (peak),geographic,2317689,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"Engineer Mtn. 12,970",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Engineer Mountain,generalView,,,22614072,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513832,,LAV2092a.jpg
LAV2092b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Needle Peak  San Juans,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Baltzley, C. E.",,,personal,photographers,aat,300025687,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,San Juan Mountains (mountains),geographic,1109576,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Needle Peak  San Juans,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Needle Peak  San Juans,generalView,,,22755684,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513848,,LAV2092b.jpg
LAV2099a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,"Untitled photo of 17-member climbing party, led by Carl Blaurock.",descriptive,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Standley, Harry L. (Harry Landis) 1881-1951",naf,2008138433,personal,photographers,aat,300025687,"Blaurock, Carl, 1894-",naf,n 84026054,personal,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Colorado (state),geographic,7007158,Rocky Mountains (mountains),geographic,7014356,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,SPCMS239 Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,manipulated photographs,aat,300127269,,,,,caption,,,,,,,relatedTo,lav_2_loose_002a.tiff,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Untitled photo of 17-member climbing party, led by Carl Blaurock.",generalView,,,30480908,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513864,,LAV2099a.jpg
LAV2099b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Waterfall,descriptive,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Standley, Harry L. (Harry Landis) 1881-1951",naf,2008138433,personal,photographers,aat,300025687,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,manipulated photographs,aat,300127269,,,,,caption,,,,,,,relatedTo,lav_2_loose_001a.tiff,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,,generalView,,,30347168,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513880,,LAV2099b.jpg
LAV2099c.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Unconfirmed peak,descriptive,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Standley, Harry L. (Harry Landis) 1881-1951",naf,2008138433,personal,photographers,aat,300025687,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,manipulated photographs,aat,300127269,,,,,caption,,,,,,,relatedTo,lav_2_loose_005a.tiff,relatedTo,lav_2_loose_005b.tiff,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,,generalView,,,31593284,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513896,,LAV2099c.jpg
LAV2099d.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Long ridgeline sighted through valley,descriptive,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Standley, Harry L. (Harry Landis) 1881-1951",naf,2008138433,personal,photographers,aat,300025687,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,manipulated photographs,aat,300127269,,,,,caption,,,,,,,relatedTo,lav_2_loose_004a,relatedTo,lav_2_loose_004ab,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,,generalView,,,30470136,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513912,,LAV2099d.jpg
LAV2099e.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Wilson Peak from summit of Sunshine Peak.,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Standley, Harry L. (Harry Landis) 1881-1951",naf,2008138433,personal,photographers,aat,300025687,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Wilson Peak (peak),geographic,2775937,Sunshine Peak (peak),geographic,2705116,Colorado (state),geographic,7007158,Rocky Mountains (mountains),geographic,7014356,,,,,,,,,,UC Boulder Special Collections Department,repository,SPCMS239 Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,manipulated photographs,aat,300127269,,,,,caption,,,,,,,relatedTo,lav_2_loose_003a.tiff,relatedTo,lav_2_loose_003b.tiff,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Wilson Peak from summit of Sunshine Peak.,generalView,,,31661820,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513928,,LAV2099e.jpg
LAV2099f.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Mt. Wilson (left) and El Diente from summit of Wilson Peak -- San Miguel Mts.,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,"Standley, Harry L. (Harry Landis) 1881-1951",naf,2008138433,personal,photographers,aat,300025687,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Wilson Peak (peak),geographic,2775937,"Wilson, Mount (mountain)",geographic,1106993,El Diente Peak (peak),geographic,2312709,Colorado (state),geographic,7007158,Rocky Mountains (mountains),geographic,7014356,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,manipulated photographs,aat,300127269,,,,,caption,,,,,,,relatedTo,lav_2_loose_007a.tiff,relatedTo,lav_2_loose_007b.tiff,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Mt. Wilson (left) and El Diente from summit of Wilson Peak -- San Miguel Mts.,generalView,,,31417740,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,5/4/2006,other,digital image,aat,300215302,513944,,LAV2099f.jpg
